"","Province.State","Country.Region","Lat","Long","Date","Cases","X3.27.20","Deaths","New.Cases","New.Deaths"
"9485","","South Africa",-30.5595,22.9375,2020-03-21,240,1,0,38,0
"9486","","South Africa",-30.5595,22.9375,2020-03-22,274,1,0,34,0
"9487","","South Africa",-30.5595,22.9375,2020-03-23,402,1,0,128,0
"9488","","South Africa",-30.5595,22.9375,2020-03-24,554,1,0,152,0
"9489","","South Africa",-30.5595,22.9375,2020-03-25,709,1,0,155,0
"9490","","South Africa",-30.5595,22.9375,2020-03-26,927,1,0,218,0
"9491","","Spain",40,-4,2020-01-22,0,5138,0,0,0
"9492","","Spain",40,-4,2020-01-23,0,5138,0,0,0
"9493","","Spain",40,-4,2020-01-24,0,5138,0,0,0
"9494","","Spain",40,-4,2020-01-25,0,5138,0,0,0
"9495","","Spain",40,-4,2020-01-26,0,5138,0,0,0
"9496","","Spain",40,-4,2020-01-27,0,5138,0,0,0
"9497","","Spain",40,-4,2020-01-28,0,5138,0,0,0
"9498","","Spain",40,-4,2020-01-29,0,5138,0,0,0
"9499","","Spain",40,-4,2020-01-30,0,5138,0,0,0
"9500","","Spain",40,-4,2020-01-31,0,5138,0,0,0
"9501","","Spain",40,-4,2020-02-01,1,5138,0,1,0
"9502","","Spain",40,-4,2020-02-02,1,5138,0,0,0
"9503","","Spain",40,-4,2020-02-03,1,5138,0,0,0
"9504","","Spain",40,-4,2020-02-04,1,5138,0,0,0
"9505","","Spain",40,-4,2020-02-05,1,5138,0,0,0
"9506","","Spain",40,-4,2020-02-06,1,5138,0,0,0
"9507","","Spain",40,-4,2020-02-07,1,5138,0,0,0
"9508","","Spain",40,-4,2020-02-08,1,5138,0,0,0
"9509","","Spain",40,-4,2020-02-09,2,5138,0,1,0
"9510","","Spain",40,-4,2020-02-10,2,5138,0,0,0
"9511","","Spain",40,-4,2020-02-11,2,5138,0,0,0
"9512","","Spain",40,-4,2020-02-12,2,5138,0,0,0
"9513","","Spain",40,-4,2020-02-13,2,5138,0,0,0
"9514","","Spain",40,-4,2020-02-14,2,5138,0,0,0
"9515","","Spain",40,-4,2020-02-15,2,5138,0,0,0
"9516","","Spain",40,-4,2020-02-16,2,5138,0,0,0
"9517","","Spain",40,-4,2020-02-17,2,5138,0,0,0
"9518","","Spain",40,-4,2020-02-18,2,5138,0,0,0
"9519","","Spain",40,-4,2020-02-19,2,5138,0,0,0
"9520","","Spain",40,-4,2020-02-20,2,5138,0,0,0
"9521","","Spain",40,-4,2020-02-21,2,5138,0,0,0
"9522","","Spain",40,-4,2020-02-22,2,5138,0,0,0
"9523","","Spain",40,-4,2020-02-23,2,5138,0,0,0
"9524","","Spain",40,-4,2020-02-24,2,5138,0,0,0
"9525","","Spain",40,-4,2020-02-25,6,5138,0,4,0
"9526","","Spain",40,-4,2020-02-26,13,5138,0,7,0
"9527","","Spain",40,-4,2020-02-27,15,5138,0,2,0
"9528","","Spain",40,-4,2020-02-28,32,5138,0,17,0
"9529","","Spain",40,-4,2020-02-29,45,5138,0,13,0
"9530","","Spain",40,-4,2020-03-01,84,5138,0,39,0
"9531","","Spain",40,-4,2020-03-02,120,5138,0,36,0
"9532","","Spain",40,-4,2020-03-03,165,5138,1,45,1
"9533","","Spain",40,-4,2020-03-04,222,5138,2,57,1
"9534","","Spain",40,-4,2020-03-05,259,5138,3,37,1
"9535","","Spain",40,-4,2020-03-06,400,5138,5,141,2
"9536","","Spain",40,-4,2020-03-07,500,5138,10,100,5
"9537","","Spain",40,-4,2020-03-08,673,5138,17,173,7
"9538","","Spain",40,-4,2020-03-09,1073,5138,28,400,11
"9539","","Spain",40,-4,2020-03-10,1695,5138,35,622,7
"9540","","Spain",40,-4,2020-03-11,2277,5138,54,582,19
"9541","","Spain",40,-4,2020-03-12,2277,5138,55,0,1
"9542","","Spain",40,-4,2020-03-13,5232,5138,133,2955,78
"9543","","Spain",40,-4,2020-03-14,6391,5138,195,1159,62
"9544","","Spain",40,-4,2020-03-15,7798,5138,289,1407,94
"9545","","Spain",40,-4,2020-03-16,9942,5138,342,2144,53
"9546","","Spain",40,-4,2020-03-17,11748,5138,533,1806,191
"9547","","Spain",40,-4,2020-03-18,13910,5138,623,2162,90
"9548","","Spain",40,-4,2020-03-19,17963,5138,830,4053,207
"9549","","Spain",40,-4,2020-03-20,20410,5138,1043,2447,213
"9550","","Spain",40,-4,2020-03-21,25374,5138,1375,4964,332
"9551","","Spain",40,-4,2020-03-22,28768,5138,1772,3394,397
"9552","","Spain",40,-4,2020-03-23,35136,5138,2311,6368,539
"9553","","Spain",40,-4,2020-03-24,39885,5138,2808,4749,497
"9554","","Spain",40,-4,2020-03-25,49515,5138,3647,9630,839
"9555","","Spain",40,-4,2020-03-26,57786,5138,4365,8271,718
"9556","","Sri Lanka",7,81,2020-01-22,0,0,0,0,0
"9557","","Sri Lanka",7,81,2020-01-23,0,0,0,0,0
"9558","","Sri Lanka",7,81,2020-01-24,0,0,0,0,0
"9559","","Sri Lanka",7,81,2020-01-25,0,0,0,0,0
"9560","","Sri Lanka",7,81,2020-01-26,0,0,0,0,0
"9561","","Sri Lanka",7,81,2020-01-27,1,0,0,1,0
"9562","","Sri Lanka",7,81,2020-01-28,1,0,0,0,0
"9563","","Sri Lanka",7,81,2020-01-29,1,0,0,0,0
"9564","","Sri Lanka",7,81,2020-01-30,1,0,0,0,0
"9565","","Sri Lanka",7,81,2020-01-31,1,0,0,0,0
"9566","","Sri Lanka",7,81,2020-02-01,1,0,0,0,0
"9567","","Sri Lanka",7,81,2020-02-02,1,0,0,0,0
"9568","","Sri Lanka",7,81,2020-02-03,1,0,0,0,0
"9569","","Sri Lanka",7,81,2020-02-04,1,0,0,0,0
"9570","","Sri Lanka",7,81,2020-02-05,1,0,0,0,0
"9571","","Sri Lanka",7,81,2020-02-06,1,0,0,0,0
"9572","","Sri Lanka",7,81,2020-02-07,1,0,0,0,0
"9573","","Sri Lanka",7,81,2020-02-08,1,0,0,0,0
"9574","","Sri Lanka",7,81,2020-02-09,1,0,0,0,0
"9575","","Sri Lanka",7,81,2020-02-10,1,0,0,0,0
"9576","","Sri Lanka",7,81,2020-02-11,1,0,0,0,0
"9577","","Sri Lanka",7,81,2020-02-12,1,0,0,0,0
"9578","","Sri Lanka",7,81,2020-02-13,1,0,0,0,0
"9579","","Sri Lanka",7,81,2020-02-14,1,0,0,0,0
"9580","","Sri Lanka",7,81,2020-02-15,1,0,0,0,0
"9581","","Sri Lanka",7,81,2020-02-16,1,0,0,0,0
"9582","","Sri Lanka",7,81,2020-02-17,1,0,0,0,0
"9583","","Sri Lanka",7,81,2020-02-18,1,0,0,0,0
"9584","","Sri Lanka",7,81,2020-02-19,1,0,0,0,0
"9585","","Sri Lanka",7,81,2020-02-20,1,0,0,0,0
"9586","","Sri Lanka",7,81,2020-02-21,1,0,0,0,0
"9587","","Sri Lanka",7,81,2020-02-22,1,0,0,0,0
"9588","","Sri Lanka",7,81,2020-02-23,1,0,0,0,0
"9589","","Sri Lanka",7,81,2020-02-24,1,0,0,0,0
"9590","","Sri Lanka",7,81,2020-02-25,1,0,0,0,0
"9591","","Sri Lanka",7,81,2020-02-26,1,0,0,0,0
"9592","","Sri Lanka",7,81,2020-02-27,1,0,0,0,0
"9593","","Sri Lanka",7,81,2020-02-28,1,0,0,0,0
"9594","","Sri Lanka",7,81,2020-02-29,1,0,0,0,0
"9595","","Sri Lanka",7,81,2020-03-01,1,0,0,0,0
"9596","","Sri Lanka",7,81,2020-03-02,1,0,0,0,0
"9597","","Sri Lanka",7,81,2020-03-03,1,0,0,0,0
"9598","","Sri Lanka",7,81,2020-03-04,1,0,0,0,0
"9599","","Sri Lanka",7,81,2020-03-05,1,0,0,0,0
"9600","","Sri Lanka",7,81,2020-03-06,1,0,0,0,0
"9601","","Sri Lanka",7,81,2020-03-07,1,0,0,0,0
"9602","","Sri Lanka",7,81,2020-03-08,1,0,0,0,0
"9603","","Sri Lanka",7,81,2020-03-09,1,0,0,0,0
"9604","","Sri Lanka",7,81,2020-03-10,1,0,0,0,0
"9605","","Sri Lanka",7,81,2020-03-11,2,0,0,1,0
"9606","","Sri Lanka",7,81,2020-03-12,2,0,0,0,0
"9607","","Sri Lanka",7,81,2020-03-13,6,0,0,4,0
"9608","","Sri Lanka",7,81,2020-03-14,10,0,0,4,0
"9609","","Sri Lanka",7,81,2020-03-15,18,0,0,8,0
"9610","","Sri Lanka",7,81,2020-03-16,28,0,0,10,0
"9611","","Sri Lanka",7,81,2020-03-17,44,0,0,16,0
"9612","","Sri Lanka",7,81,2020-03-18,51,0,0,7,0
"9613","","Sri Lanka",7,81,2020-03-19,60,0,0,9,0
"9614","","Sri Lanka",7,81,2020-03-20,73,0,0,13,0
"9615","","Sri Lanka",7,81,2020-03-21,77,0,0,4,0
"9616","","Sri Lanka",7,81,2020-03-22,82,0,0,5,0
"9617","","Sri Lanka",7,81,2020-03-23,97,0,0,15,0
"9618","","Sri Lanka",7,81,2020-03-24,102,0,0,5,0
"9619","","Sri Lanka",7,81,2020-03-25,102,0,0,0,0
"9620","","Sri Lanka",7,81,2020-03-26,106,0,0,4,0
"9621","","Sudan",12.8628,30.2176,2020-01-22,0,1,0,0,0
"9622","","Sudan",12.8628,30.2176,2020-01-23,0,1,0,0,0
"9623","","Sudan",12.8628,30.2176,2020-01-24,0,1,0,0,0
"9624","","Sudan",12.8628,30.2176,2020-01-25,0,1,0,0,0
"9625","","Sudan",12.8628,30.2176,2020-01-26,0,1,0,0,0
"9626","","Sudan",12.8628,30.2176,2020-01-27,0,1,0,0,0
"9627","","Sudan",12.8628,30.2176,2020-01-28,0,1,0,0,0
"9628","","Sudan",12.8628,30.2176,2020-01-29,0,1,0,0,0
"9629","","Sudan",12.8628,30.2176,2020-01-30,0,1,0,0,0
"9630","","Sudan",12.8628,30.2176,2020-01-31,0,1,0,0,0
"9631","","Sudan",12.8628,30.2176,2020-02-01,0,1,0,0,0
"9632","","Sudan",12.8628,30.2176,2020-02-02,0,1,0,0,0
"9633","","Sudan",12.8628,30.2176,2020-02-03,0,1,0,0,0
"9634","","Sudan",12.8628,30.2176,2020-02-04,0,1,0,0,0
"9635","","Sudan",12.8628,30.2176,2020-02-05,0,1,0,0,0
"9636","","Sudan",12.8628,30.2176,2020-02-06,0,1,0,0,0
"9637","","Sudan",12.8628,30.2176,2020-02-07,0,1,0,0,0
"9638","","Sudan",12.8628,30.2176,2020-02-08,0,1,0,0,0
"9639","","Sudan",12.8628,30.2176,2020-02-09,0,1,0,0,0
"9640","","Sudan",12.8628,30.2176,2020-02-10,0,1,0,0,0
"9641","","Sudan",12.8628,30.2176,2020-02-11,0,1,0,0,0
"9642","","Sudan",12.8628,30.2176,2020-02-12,0,1,0,0,0
"9643","","Sudan",12.8628,30.2176,2020-02-13,0,1,0,0,0
"9644","","Sudan",12.8628,30.2176,2020-02-14,0,1,0,0,0
"9645","","Sudan",12.8628,30.2176,2020-02-15,0,1,0,0,0
"9646","","Sudan",12.8628,30.2176,2020-02-16,0,1,0,0,0
"9647","","Sudan",12.8628,30.2176,2020-02-17,0,1,0,0,0
"9648","","Sudan",12.8628,30.2176,2020-02-18,0,1,0,0,0
"9649","","Sudan",12.8628,30.2176,2020-02-19,0,1,0,0,0
"9650","","Sudan",12.8628,30.2176,2020-02-20,0,1,0,0,0
"9651","","Sudan",12.8628,30.2176,2020-02-21,0,1,0,0,0
"9652","","Sudan",12.8628,30.2176,2020-02-22,0,1,0,0,0
"9653","","Sudan",12.8628,30.2176,2020-02-23,0,1,0,0,0
"9654","","Sudan",12.8628,30.2176,2020-02-24,0,1,0,0,0
"9655","","Sudan",12.8628,30.2176,2020-02-25,0,1,0,0,0
"9656","","Sudan",12.8628,30.2176,2020-02-26,0,1,0,0,0
"9657","","Sudan",12.8628,30.2176,2020-02-27,0,1,0,0,0
"9658","","Sudan",12.8628,30.2176,2020-02-28,0,1,0,0,0
"9659","","Sudan",12.8628,30.2176,2020-02-29,0,1,0,0,0
"9660","","Sudan",12.8628,30.2176,2020-03-01,0,1,0,0,0
"9661","","Sudan",12.8628,30.2176,2020-03-02,0,1,0,0,0
"9662","","Sudan",12.8628,30.2176,2020-03-03,0,1,0,0,0
"9663","","Sudan",12.8628,30.2176,2020-03-04,0,1,0,0,0
"9664","","Sudan",12.8628,30.2176,2020-03-05,0,1,0,0,0
"9665","","Sudan",12.8628,30.2176,2020-03-06,0,1,0,0,0
"9666","","Sudan",12.8628,30.2176,2020-03-07,0,1,0,0,0
"9667","","Sudan",12.8628,30.2176,2020-03-08,0,1,0,0,0
"9668","","Sudan",12.8628,30.2176,2020-03-09,0,1,0,0,0
"9669","","Sudan",12.8628,30.2176,2020-03-10,0,1,0,0,0
"9670","","Sudan",12.8628,30.2176,2020-03-11,0,1,0,0,0
"9671","","Sudan",12.8628,30.2176,2020-03-12,0,1,0,0,0
"9672","","Sudan",12.8628,30.2176,2020-03-13,1,1,1,1,1
"9673","","Sudan",12.8628,30.2176,2020-03-14,1,1,1,0,0
"9674","","Sudan",12.8628,30.2176,2020-03-15,1,1,1,0,0
"9675","","Sudan",12.8628,30.2176,2020-03-16,1,1,1,0,0
"9676","","Sudan",12.8628,30.2176,2020-03-17,1,1,1,0,0
"9677","","Sudan",12.8628,30.2176,2020-03-18,2,1,1,1,0
"9678","","Sudan",12.8628,30.2176,2020-03-19,2,1,1,0,0
"9679","","Sudan",12.8628,30.2176,2020-03-20,2,1,1,0,0
"9680","","Sudan",12.8628,30.2176,2020-03-21,2,1,1,0,0
"9681","","Sudan",12.8628,30.2176,2020-03-22,2,1,1,0,0
"9682","","Sudan",12.8628,30.2176,2020-03-23,2,1,1,0,0
"9683","","Sudan",12.8628,30.2176,2020-03-24,3,1,1,1,0
"9684","","Sudan",12.8628,30.2176,2020-03-25,3,1,1,0,0
"9685","","Sudan",12.8628,30.2176,2020-03-26,3,1,1,0,0
"9686","","Suriname",3.9193,-56.0278,2020-01-22,0,0,0,0,0
"9687","","Suriname",3.9193,-56.0278,2020-01-23,0,0,0,0,0
"9688","","Suriname",3.9193,-56.0278,2020-01-24,0,0,0,0,0
"9689","","Suriname",3.9193,-56.0278,2020-01-25,0,0,0,0,0
"9690","","Suriname",3.9193,-56.0278,2020-01-26,0,0,0,0,0
"9691","","Suriname",3.9193,-56.0278,2020-01-27,0,0,0,0,0
"9692","","Suriname",3.9193,-56.0278,2020-01-28,0,0,0,0,0
"9693","","Suriname",3.9193,-56.0278,2020-01-29,0,0,0,0,0
"9694","","Suriname",3.9193,-56.0278,2020-01-30,0,0,0,0,0
"9695","","Suriname",3.9193,-56.0278,2020-01-31,0,0,0,0,0
"9696","","Suriname",3.9193,-56.0278,2020-02-01,0,0,0,0,0
"9697","","Suriname",3.9193,-56.0278,2020-02-02,0,0,0,0,0
"9698","","Suriname",3.9193,-56.0278,2020-02-03,0,0,0,0,0
"9699","","Suriname",3.9193,-56.0278,2020-02-04,0,0,0,0,0
"9700","","Suriname",3.9193,-56.0278,2020-02-05,0,0,0,0,0
"9701","","Suriname",3.9193,-56.0278,2020-02-06,0,0,0,0,0
"9702","","Suriname",3.9193,-56.0278,2020-02-07,0,0,0,0,0
"9703","","Suriname",3.9193,-56.0278,2020-02-08,0,0,0,0,0
"9704","","Suriname",3.9193,-56.0278,2020-02-09,0,0,0,0,0
"9705","","Suriname",3.9193,-56.0278,2020-02-10,0,0,0,0,0
"9706","","Suriname",3.9193,-56.0278,2020-02-11,0,0,0,0,0
"9707","","Suriname",3.9193,-56.0278,2020-02-12,0,0,0,0,0
"9708","","Suriname",3.9193,-56.0278,2020-02-13,0,0,0,0,0
"9709","","Suriname",3.9193,-56.0278,2020-02-14,0,0,0,0,0
"9710","","Suriname",3.9193,-56.0278,2020-02-15,0,0,0,0,0
"9711","","Suriname",3.9193,-56.0278,2020-02-16,0,0,0,0,0
"9712","","Suriname",3.9193,-56.0278,2020-02-17,0,0,0,0,0
"9713","","Suriname",3.9193,-56.0278,2020-02-18,0,0,0,0,0
"9714","","Suriname",3.9193,-56.0278,2020-02-19,0,0,0,0,0
"9715","","Suriname",3.9193,-56.0278,2020-02-20,0,0,0,0,0
"9716","","Suriname",3.9193,-56.0278,2020-02-21,0,0,0,0,0
"9717","","Suriname",3.9193,-56.0278,2020-02-22,0,0,0,0,0
"9718","","Suriname",3.9193,-56.0278,2020-02-23,0,0,0,0,0
"9719","","Suriname",3.9193,-56.0278,2020-02-24,0,0,0,0,0
"9720","","Suriname",3.9193,-56.0278,2020-02-25,0,0,0,0,0
"9721","","Suriname",3.9193,-56.0278,2020-02-26,0,0,0,0,0
"9722","","Suriname",3.9193,-56.0278,2020-02-27,0,0,0,0,0
"9723","","Suriname",3.9193,-56.0278,2020-02-28,0,0,0,0,0
"9724","","Suriname",3.9193,-56.0278,2020-02-29,0,0,0,0,0
"9725","","Suriname",3.9193,-56.0278,2020-03-01,0,0,0,0,0
"9726","","Suriname",3.9193,-56.0278,2020-03-02,0,0,0,0,0
"9727","","Suriname",3.9193,-56.0278,2020-03-03,0,0,0,0,0
"9728","","Suriname",3.9193,-56.0278,2020-03-04,0,0,0,0,0
"9729","","Suriname",3.9193,-56.0278,2020-03-05,0,0,0,0,0
"9730","","Suriname",3.9193,-56.0278,2020-03-06,0,0,0,0,0
"9731","","Suriname",3.9193,-56.0278,2020-03-07,0,0,0,0,0
"9732","","Suriname",3.9193,-56.0278,2020-03-08,0,0,0,0,0
"9733","","Suriname",3.9193,-56.0278,2020-03-09,0,0,0,0,0
"9734","","Suriname",3.9193,-56.0278,2020-03-10,0,0,0,0,0
"9735","","Suriname",3.9193,-56.0278,2020-03-11,0,0,0,0,0
"9736","","Suriname",3.9193,-56.0278,2020-03-12,0,0,0,0,0
"9737","","Suriname",3.9193,-56.0278,2020-03-13,0,0,0,0,0
"9738","","Suriname",3.9193,-56.0278,2020-03-14,1,0,0,1,0
"9739","","Suriname",3.9193,-56.0278,2020-03-15,1,0,0,0,0
"9740","","Suriname",3.9193,-56.0278,2020-03-16,1,0,0,0,0
"9741","","Suriname",3.9193,-56.0278,2020-03-17,1,0,0,0,0
"9742","","Suriname",3.9193,-56.0278,2020-03-18,1,0,0,0,0
"9743","","Suriname",3.9193,-56.0278,2020-03-19,1,0,0,0,0
"9744","","Suriname",3.9193,-56.0278,2020-03-20,4,0,0,3,0
"9745","","Suriname",3.9193,-56.0278,2020-03-21,4,0,0,0,0
"9746","","Suriname",3.9193,-56.0278,2020-03-22,5,0,0,1,0
"9747","","Suriname",3.9193,-56.0278,2020-03-23,5,0,0,0,0
"9748","","Suriname",3.9193,-56.0278,2020-03-24,7,0,0,2,0
"9749","","Suriname",3.9193,-56.0278,2020-03-25,8,0,0,1,0
"9750","","Suriname",3.9193,-56.0278,2020-03-26,8,0,0,0,0
"9751","","Sweden",63,16,2020-01-22,0,105,0,0,0
"9752","","Sweden",63,16,2020-01-23,0,105,0,0,0
"9753","","Sweden",63,16,2020-01-24,0,105,0,0,0
"9754","","Sweden",63,16,2020-01-25,0,105,0,0,0
"9755","","Sweden",63,16,2020-01-26,0,105,0,0,0
"9756","","Sweden",63,16,2020-01-27,0,105,0,0,0
"9757","","Sweden",63,16,2020-01-28,0,105,0,0,0
"9758","","Sweden",63,16,2020-01-29,0,105,0,0,0
"9759","","Sweden",63,16,2020-01-30,0,105,0,0,0
"9760","","Sweden",63,16,2020-01-31,1,105,0,1,0
"9761","","Sweden",63,16,2020-02-01,1,105,0,0,0
"9762","","Sweden",63,16,2020-02-02,1,105,0,0,0
"9763","","Sweden",63,16,2020-02-03,1,105,0,0,0
"9764","","Sweden",63,16,2020-02-04,1,105,0,0,0
"9765","","Sweden",63,16,2020-02-05,1,105,0,0,0
"9766","","Sweden",63,16,2020-02-06,1,105,0,0,0
"9767","","Sweden",63,16,2020-02-07,1,105,0,0,0
"9768","","Sweden",63,16,2020-02-08,1,105,0,0,0
"9769","","Sweden",63,16,2020-02-09,1,105,0,0,0
"9770","","Sweden",63,16,2020-02-10,1,105,0,0,0
"9771","","Sweden",63,16,2020-02-11,1,105,0,0,0
"9772","","Sweden",63,16,2020-02-12,1,105,0,0,0
"9773","","Sweden",63,16,2020-02-13,1,105,0,0,0
"9774","","Sweden",63,16,2020-02-14,1,105,0,0,0
"9775","","Sweden",63,16,2020-02-15,1,105,0,0,0
"9776","","Sweden",63,16,2020-02-16,1,105,0,0,0
"9777","","Sweden",63,16,2020-02-17,1,105,0,0,0
"9778","","Sweden",63,16,2020-02-18,1,105,0,0,0
"9779","","Sweden",63,16,2020-02-19,1,105,0,0,0
"9780","","Sweden",63,16,2020-02-20,1,105,0,0,0
"9781","","Sweden",63,16,2020-02-21,1,105,0,0,0
"9782","","Sweden",63,16,2020-02-22,1,105,0,0,0
"9783","","Sweden",63,16,2020-02-23,1,105,0,0,0
"9784","","Sweden",63,16,2020-02-24,1,105,0,0,0
"9785","","Sweden",63,16,2020-02-25,1,105,0,0,0
"9786","","Sweden",63,16,2020-02-26,2,105,0,1,0
"9787","","Sweden",63,16,2020-02-27,7,105,0,5,0
"9788","","Sweden",63,16,2020-02-28,7,105,0,0,0
"9789","","Sweden",63,16,2020-02-29,12,105,0,5,0
"9790","","Sweden",63,16,2020-03-01,14,105,0,2,0
"9791","","Sweden",63,16,2020-03-02,15,105,0,1,0
"9792","","Sweden",63,16,2020-03-03,21,105,0,6,0
"9793","","Sweden",63,16,2020-03-04,35,105,0,14,0
"9794","","Sweden",63,16,2020-03-05,94,105,0,59,0
"9795","","Sweden",63,16,2020-03-06,101,105,0,7,0
"9796","","Sweden",63,16,2020-03-07,161,105,0,60,0
"9797","","Sweden",63,16,2020-03-08,203,105,0,42,0
"9798","","Sweden",63,16,2020-03-09,248,105,0,45,0
"9799","","Sweden",63,16,2020-03-10,355,105,0,107,0
"9800","","Sweden",63,16,2020-03-11,500,105,1,145,1
"9801","","Sweden",63,16,2020-03-12,599,105,1,99,0
"9802","","Sweden",63,16,2020-03-13,814,105,1,215,0
"9803","","Sweden",63,16,2020-03-14,961,105,2,147,1
"9804","","Sweden",63,16,2020-03-15,1022,105,3,61,1
"9805","","Sweden",63,16,2020-03-16,1103,105,6,81,3
"9806","","Sweden",63,16,2020-03-17,1190,105,7,87,1
"9807","","Sweden",63,16,2020-03-18,1279,105,10,89,3
"9808","","Sweden",63,16,2020-03-19,1439,105,11,160,1
"9809","","Sweden",63,16,2020-03-20,1639,105,16,200,5
"9810","","Sweden",63,16,2020-03-21,1763,105,20,124,4
"9811","","Sweden",63,16,2020-03-22,1934,105,21,171,1
"9812","","Sweden",63,16,2020-03-23,2046,105,25,112,4
"9813","","Sweden",63,16,2020-03-24,2286,105,36,240,11
"9814","","Sweden",63,16,2020-03-25,2526,105,62,240,26
"9815","","Sweden",63,16,2020-03-26,2840,105,77,314,15
"9816","","Switzerland",46.8182,8.2275,2020-01-22,0,231,0,0,0
"9817","","Switzerland",46.8182,8.2275,2020-01-23,0,231,0,0,0
"9818","","Switzerland",46.8182,8.2275,2020-01-24,0,231,0,0,0
"9819","","Switzerland",46.8182,8.2275,2020-01-25,0,231,0,0,0
"9820","","Switzerland",46.8182,8.2275,2020-01-26,0,231,0,0,0
"9821","","Switzerland",46.8182,8.2275,2020-01-27,0,231,0,0,0
"9822","","Switzerland",46.8182,8.2275,2020-01-28,0,231,0,0,0
"9823","","Switzerland",46.8182,8.2275,2020-01-29,0,231,0,0,0
"9824","","Switzerland",46.8182,8.2275,2020-01-30,0,231,0,0,0
"9825","","Switzerland",46.8182,8.2275,2020-01-31,0,231,0,0,0
"9826","","Switzerland",46.8182,8.2275,2020-02-01,0,231,0,0,0
"9827","","Switzerland",46.8182,8.2275,2020-02-02,0,231,0,0,0
"9828","","Switzerland",46.8182,8.2275,2020-02-03,0,231,0,0,0
"9829","","Switzerland",46.8182,8.2275,2020-02-04,0,231,0,0,0
"9830","","Switzerland",46.8182,8.2275,2020-02-05,0,231,0,0,0
"9831","","Switzerland",46.8182,8.2275,2020-02-06,0,231,0,0,0
"9832","","Switzerland",46.8182,8.2275,2020-02-07,0,231,0,0,0
"9833","","Switzerland",46.8182,8.2275,2020-02-08,0,231,0,0,0
"9834","","Switzerland",46.8182,8.2275,2020-02-09,0,231,0,0,0
"9835","","Switzerland",46.8182,8.2275,2020-02-10,0,231,0,0,0
"9836","","Switzerland",46.8182,8.2275,2020-02-11,0,231,0,0,0
"9837","","Switzerland",46.8182,8.2275,2020-02-12,0,231,0,0,0
"9838","","Switzerland",46.8182,8.2275,2020-02-13,0,231,0,0,0
"9839","","Switzerland",46.8182,8.2275,2020-02-14,0,231,0,0,0
"9840","","Switzerland",46.8182,8.2275,2020-02-15,0,231,0,0,0
"9841","","Switzerland",46.8182,8.2275,2020-02-16,0,231,0,0,0
"9842","","Switzerland",46.8182,8.2275,2020-02-17,0,231,0,0,0
"9843","","Switzerland",46.8182,8.2275,2020-02-18,0,231,0,0,0
"9844","","Switzerland",46.8182,8.2275,2020-02-19,0,231,0,0,0
"9845","","Switzerland",46.8182,8.2275,2020-02-20,0,231,0,0,0
"9846","","Switzerland",46.8182,8.2275,2020-02-21,0,231,0,0,0
"9847","","Switzerland",46.8182,8.2275,2020-02-22,0,231,0,0,0
"9848","","Switzerland",46.8182,8.2275,2020-02-23,0,231,0,0,0
"9849","","Switzerland",46.8182,8.2275,2020-02-24,0,231,0,0,0
"9850","","Switzerland",46.8182,8.2275,2020-02-25,1,231,0,1,0
"9851","","Switzerland",46.8182,8.2275,2020-02-26,1,231,0,0,0
"9852","","Switzerland",46.8182,8.2275,2020-02-27,8,231,0,7,0
"9853","","Switzerland",46.8182,8.2275,2020-02-28,8,231,0,0,0
"9854","","Switzerland",46.8182,8.2275,2020-02-29,18,231,0,10,0
"9855","","Switzerland",46.8182,8.2275,2020-03-01,27,231,0,9,0
"9856","","Switzerland",46.8182,8.2275,2020-03-02,42,231,0,15,0
"9857","","Switzerland",46.8182,8.2275,2020-03-03,56,231,0,14,0
"9858","","Switzerland",46.8182,8.2275,2020-03-04,90,231,0,34,0
"9859","","Switzerland",46.8182,8.2275,2020-03-05,114,231,1,24,1
"9860","","Switzerland",46.8182,8.2275,2020-03-06,214,231,1,100,0
"9861","","Switzerland",46.8182,8.2275,2020-03-07,268,231,1,54,0
"9862","","Switzerland",46.8182,8.2275,2020-03-08,337,231,2,69,1
"9863","","Switzerland",46.8182,8.2275,2020-03-09,374,231,2,37,0
"9864","","Switzerland",46.8182,8.2275,2020-03-10,491,231,3,117,1
"9865","","Switzerland",46.8182,8.2275,2020-03-11,652,231,4,161,1
"9866","","Switzerland",46.8182,8.2275,2020-03-12,652,231,4,0,0
"9867","","Switzerland",46.8182,8.2275,2020-03-13,1139,231,11,487,7
"9868","","Switzerland",46.8182,8.2275,2020-03-14,1359,231,13,220,2
"9869","","Switzerland",46.8182,8.2275,2020-03-15,2200,231,14,841,1
"9870","","Switzerland",46.8182,8.2275,2020-03-16,2200,231,14,0,0
"9871","","Switzerland",46.8182,8.2275,2020-03-17,2700,231,27,500,13
"9872","","Switzerland",46.8182,8.2275,2020-03-18,3028,231,28,328,1
"9873","","Switzerland",46.8182,8.2275,2020-03-19,4075,231,41,1047,13
"9874","","Switzerland",46.8182,8.2275,2020-03-20,5294,231,54,1219,13
"9875","","Switzerland",46.8182,8.2275,2020-03-21,6575,231,75,1281,21
"9876","","Switzerland",46.8182,8.2275,2020-03-22,7474,231,98,899,23
"9877","","Switzerland",46.8182,8.2275,2020-03-23,8795,231,120,1321,22
"9878","","Switzerland",46.8182,8.2275,2020-03-24,9877,231,122,1082,2
"9879","","Switzerland",46.8182,8.2275,2020-03-25,10897,231,153,1020,31
